IndustryCode,InternalRating,LoanAmount,OutstandingBalance,OriginationDate,MaturityDate,CreditFacilityType,AML_Flag,FraudRiskScore,KYC_ComplianceScore,SanctionsCheckFlag,ExposureLimitBreached,FlaggedReason,RemediationAction
2,2,1708172,1167130,2024-03-09,2033-08-15,1,0,4,67,0,1,5,4
4,1,7402519,6616160,2023-03-21,2034-05-29,0,1,1,57,0,0,5,4
0,4,4079314,1956210,2025-01-05,2031-09-24,3,0,9,73,0,0,4,0
4,5,281374,160529,2022-04-06,2025-10-10,1,1,10,59,0,0,5,4
3,0,4369177,1046512,2021-08-15,2030-01-04,2,0,1,67,0,0,3,3
2,7,7325015,2314205,2020-04-27,2031-07-21,0,1,2,85,0,1,4,2
2,1,4029174,2461846,2023-12-12,2033-01-23,0,1,6,71,0,0,5,4
0,3,3318045,1963674,2023-04-28,2026-05-09,0,1,5,80,0,0,5,4
2,1,271875,22745,2022-01-06,2034-01-07,0,0,4,70,0,0,1,1
4,6,8054495,1862134,2021-07-24,2033-11-13,3,0,9,84,0,0,1,1
1,6,5803259,3509969,2021-07-06,2029-12-02,3,0,6,86,0,0,5,4
2,0,7367322,3276323,2025-02-03,2034-03-16,0,0,10,62,0,0,5,4
4,5,4891904,2348367,2024-04-29,2025-06-04,1,0,7,69,0,0,3,3
5,3,9302811,1327258,2022-07-21,2033-07-15,1,0,5,73,0,0,5,4
0,3,8183504,3167292,2021-04-30,2030-01-01,1,0,9,66,0,0,5,4
5,2,1801113,1487912,2022-03-21,2028-10-21,3,0,8,75,0,1,0,3
1,5,8786848,3986770,2024-03-15,2032-08-27,3,0,1,68,0,0,4,0
1,6,6161304,6047380,2024-09-25,2025-05-24,0,0,1,77,0,0,5,4
5,4,414590,146385,2020-05-30,2028-04-30,2,0,8,90,0,0,1,3
0,5,894834,140459,2021-03-28,2034-06-09,2,0,10,74,0,0,5,4
4,6,7446521,2083814,2022-06-11,2031-01-31,1,1,9,65,0,0,5,4
2,3,4264074,3256920,2023-06-09,2031-12-30,1,0,1,73,0,0,4,0
5,4,5719093,4225621,2020-06-11,2033-04-05,1,0,8,86,0,0,5,4
2,0,5690761,3506146,2023-12-16,2028-07-21,2,1,6,76,0,0,1,1
2,6,9550377,686501,2020-08-25,2033-05-03,3,0,1,85,0,0,5,4
1,3,5396710,905915,2020-04-03,2027-08-05,1,0,10,98,0,0,0,2
2,5,9465007,221964,2021-09-11,2034-08-07,2,0,3,92,0,0,5,4
4,7,457027,308696,2021-05-03,2033-07-23,1,0,4,99,0,0,5,4
3,4,2763928,1820453,2020-07-04,2032-03-31,1,0,8,65,0,0,5,4
5,2,9219973,2024298,2021-07-10,2030-01-02,0,0,6,50,0,0,5,4
1,4,6313260,4615445,2024-09-28,2034-10-29,1,1,6,55,0,0,5,4
5,2,9736381,4455498,2021-07-21,2030-07-21,2,1,8,93,0,0,5,4
2,1,1918553,905238,2021-12-26,2032-02-15,3,0,7,52,0,0,5,4
3,7,7648014,694311,2022-05-01,2027-10-18,0,1,8,57,0,0,5,4
2,6,4865418,2238206,2025-02-13,2033-05-01,2,0,9,66,0,0,5,4
3,1,7358891,7159932,2024-09-25,2028-11-01,2,0,10,90,1,0,5,4
4,5,652346,209202,2022-05-25,2025-11-04,1,0,3,95,0,0,5,4
1,4,1846159,1483985,2024-12-01,2031-07-05,2,0,10,50,0,0,5,4
2,5,869791,448817,2025-03-12,2030-08-06,3,1,5,67,0,0,0,0
0,5,2704763,657407,2022-01-20,2028-07-10,1,1,1,89,0,0,5,4
0,7,9858086,3384574,2023-08-10,2028-02-05,0,0,7,52,0,0,5,4
1,6,5381470,5023044,2020-06-13,2032-03-18,2,0,9,90,0,1,5,4
2,4,3399752,1524021,2024-04-27,2031-10-11,3,0,8,62,0,0,5,4
1,1,6706336,437778,2024-03-14,2025-10-19,3,0,3,88,0,0,5,4
3,3,7051721,6831767,2022-12-22,2030-12-19,2,0,5,94,0,0,5,4
5,2,67424,12471,2020-05-25,2032-02-26,1,0,2,55,0,0,5,4
5,3,8458043,5673713,2021-02-01,2027-04-03,0,0,5,62,0,0,5,4
3,1,7013073,4408239,2022-03-28,2030-10-29,1,0,4,80,0,0,5,4
4,6,9487471,4373478,2022-03-04,2032-11-11,3,0,0,61,0,0,5,4
3,2,4518932,3066949,2020-10-05,2030-02-11,3,0,5,79,1,1,5,4
0,4,2352557,1935196,2021-04-29,2025-06-25,2,0,2,78,0,0,3,0
1,6,547694,524375,2020-04-11,2025-08-15,2,0,8,52,0,1,5,4
0,4,7764473,2527015,2023-07-06,2026-10-19,1,0,9,91,0,0,5,4
3,6,5068867,2229916,2024-08-01,2027-09-06,3,0,8,72,0,0,2,1
2,6,3817947,637483,2024-03-16,2028-11-08,0,0,6,63,0,0,5,4
3,0,758149,311506,2020-06-21,2034-06-13,3,0,0,54,0,0,5,4
0,1,4068559,2822549,2021-03-17,2030-06-14,1,0,1,97,0,0,5,4
3,7,9242636,1326987,2021-07-02,2028-05-15,3,0,9,75,0,1,5,4
3,5,1600698,179903,2023-10-11,2034-03-10,2,0,2,89,0,0,1,3
2,7,5975932,873106,2021-01-31,2028-08-16,0,0,10,65,0,0,5,4
1,0,8115241,4292027,2024-03-31,2035-01-16,3,0,9,89,0,0,1,2
0,2,7677629,3655338,2023-10-22,2026-01-31,0,0,4,82,0,0,5,4
1,6,3242723,3101161,2021-05-11,2033-05-11,3,0,1,61,0,0,5,4
1,3,9907704,129006,2024-09-06,2032-08-10,2,0,6,94,0,0,4,1
2,2,4872549,1651446,2022-09-19,2026-09-24,0,0,1,69,0,0,5,4
0,6,1438283,381175,2023-03-18,2032-01-24,1,0,1,56,0,0,5,4
2,4,4704574,537438,2021-06-24,2032-09-04,2,0,6,86,0,0,5,4
3,2,1082274,311321,2024-01-09,2032-04-01,2,0,10,78,0,0,5,4
3,7,3854139,810085,2024-07-26,2034-12-28,1,0,6,92,0,0,5,4
2,6,1491988,1185059,2024-06-04,2034-11-16,2,0,0,85,0,0,5,4
3,1,9804709,3820113,2022-05-22,2027-07-14,0,0,2,89,0,0,4,3
2,6,3353222,814388,2024-05-12,2028-11-04,0,0,6,88,0,0,2,3
4,2,431376,156749,2020-10-18,2034-07-14,1,0,1,69,0,0,5,4
4,7,9403212,2194393,2023-06-06,2031-03-10,3,0,6,62,0,0,5,4
3,0,8252679,6425392,2024-09-09,2029-09-30,3,0,2,85,0,0,5,4
3,4,5556139,48038,2023-05-26,2026-05-14,2,0,6,96,0,0,5,4
0,5,5414263,2068905,2022-06-06,2031-04-13,0,0,7,55,0,0,5,4
5,6,8326321,5733293,2022-11-26,2034-09-01,1,1,5,79,0,0,5,4
3,1,136680,113572,2020-08-13,2030-03-02,1,0,9,83,0,0,1,2
0,7,6351018,4594005,2023-11-06,2025-08-13,2,0,2,90,0,1,5,4
4,5,9834189,4593361,2022-03-04,2028-12-18,2,0,1,85,0,0,5,4
1,4,4593420,4220329,2023-11-04,2031-05-25,1,0,10,75,0,0,5,4
3,4,6814827,4883435,2020-06-17,2026-01-28,2,0,9,96,0,0,5,4
4,1,357831,103336,2020-11-20,2034-08-26,3,1,9,100,0,0,0,0
4,3,1476348,637210,2021-11-14,2032-10-01,1,0,6,64,0,0,5,4
1,7,5575121,4952955,2023-01-01,2031-08-02,2,0,6,87,0,1,2,3
3,3,6131557,2992192,2022-02-10,2032-04-24,0,0,7,89,0,0,5,4
1,0,9454039,4050936,2020-08-25,2033-01-28,1,0,1,73,0,1,2,2
3,1,7083610,1373528,2021-04-21,2032-06-07,2,1,3,63,0,0,5,4
1,4,3018780,1001494,2024-03-22,2025-12-25,0,0,4,54,0,0,5,4
3,3,2166624,1861000,2023-06-04,2034-08-13,3,0,6,60,0,0,5,4
4,4,8910113,8202047,2023-10-15,2028-07-10,3,0,8,51,0,0,5,4
4,4,2470138,1611817,2021-06-08,2032-11-13,3,0,5,78,0,0,5,4
5,0,8220438,7195588,2022-09-11,2034-10-16,3,0,10,93,0,0,5,4
3,7,1522476,350010,2024-01-25,2025-07-08,3,1,0,93,0,0,5,4
4,4,2212457,1081767,2023-09-14,2026-06-23,1,0,8,99,0,0,3,1
2,3,572453,434025,2024-11-10,2029-03-24,3,0,3,84,0,1,3,1
1,0,368322,356574,2024-07-25,2031-12-21,3,0,4,69,0,1,5,4
2,5,9027290,1664026,2025-03-06,2025-09-24,1,0,2,71,1,0,5,4
3,0,8556541,4901479,2024-11-13,2030-03-27,0,0,3,65,0,0,5,4
1,7,2994995,950843,2022-12-24,2028-11-22,0,0,3,100,0,1,5,4
3,1,4367546,1421130,2022-05-06,2033-01-18,0,0,2,72,0,0,5,4
5,3,4577934,219149,2024-09-20,2032-08-18,1,0,5,63,0,0,5,4
5,3,224648,82156,2021-11-28,2026-05-29,2,0,10,77,0,0,5,4
5,6,8798281,4761484,2023-04-06,2027-07-28,1,0,6,53,0,0,0,1
0,6,6921605,73336,2024-11-17,2031-05-31,1,0,7,82,0,0,5,4
0,1,8628663,1602294,2021-05-17,2029-04-30,0,0,8,94,0,0,5,4
2,4,8167895,5165662,2021-12-17,2029-09-05,1,0,0,61,0,0,5,4
3,7,1681769,1275205,2023-07-19,2028-01-07,0,0,7,80,0,0,5,4
2,0,8504316,7130142,2021-12-29,2032-10-14,2,0,10,66,0,0,5,4
4,6,1770375,41814,2023-04-22,2033-12-31,0,0,1,75,0,1,3,3
5,2,4326397,2907353,2021-07-31,2033-02-09,1,0,2,77,0,1,5,4
1,4,8286847,7415917,2022-04-06,2027-09-07,0,0,7,96,0,0,5,4
3,6,9092810,5702012,2025-01-26,2033-03-26,2,1,0,80,0,0,5,4
5,2,6946558,3593624,2021-03-13,2035-02-15,3,0,4,56,0,0,5,4
0,4,4785465,3835132,2023-01-28,2028-04-12,0,0,2,60,0,0,0,2
0,1,618774,313023,2024-08-21,2030-01-01,2,0,6,89,0,0,0,3
1,4,5852188,3353780,2023-06-20,2028-11-06,2,0,10,77,0,0,5,4
0,7,6597135,1254507,2023-06-14,2029-08-26,1,0,9,89,0,1,5,4
0,0,3009801,2771215,2022-12-01,2027-06-19,3,0,1,83,0,0,5,4
1,6,717871,509750,2022-07-26,2026-02-16,3,0,5,89,0,0,2,0
1,4,6782166,3488076,2021-11-08,2034-01-21,0,0,4,85,0,0,5,4
0,5,1925689,1780623,2022-05-30,2032-10-09,0,0,10,79,0,0,0,3
2,7,2114502,1668658,2021-12-03,2034-07-02,3,0,10,90,0,0,5,4
0,2,6242016,5475780,2021-03-21,2031-09-14,1,0,7,86,0,1,5,4
1,4,280401,68230,2023-05-27,2033-10-23,2,0,3,72,0,0,4,3
0,3,1984182,159559,2020-05-31,2029-01-21,0,0,3,63,0,0,2,3
2,2,2500606,1532838,2024-05-12,2031-09-04,2,1,8,80,0,1,0,0
3,7,8205467,6189473,2022-04-16,2025-05-17,3,0,7,59,0,0,5,4
4,6,6541083,2422428,2024-09-18,2032-09-05,1,0,4,62,0,0,5,4
5,5,1205700,1169666,2022-09-08,2033-03-11,3,0,0,76,0,0,5,4
0,5,8358751,7216931,2023-11-09,2035-03-23,2,0,8,64,0,1,5,4
5,0,2467891,2099655,2020-09-10,2026-12-14,0,1,10,84,0,0,5,4
3,2,2471909,1588351,2020-07-20,2030-06-18,3,0,10,90,0,0,0,1
1,0,2677967,881378,2024-06-29,2025-08-20,1,0,4,75,0,0,5,4
5,7,7093074,4275803,2020-07-24,2027-01-17,0,0,5,74,0,0,5,4
2,1,8141097,6943929,2020-05-25,2027-08-29,2,1,2,88,0,1,5,4
2,1,9333354,7602044,2021-08-01,2030-06-15,0,0,7,89,0,0,4,2
0,4,7416181,5275282,2020-05-03,2027-11-14,0,0,6,80,0,0,1,2
3,2,4273144,1150649,2021-08-12,2034-12-12,0,0,8,89,0,1,5,4
2,3,8793784,3683146,2020-08-26,2030-05-05,0,0,9,58,0,0,5,4
1,6,6188915,1543415,2022-06-24,2026-09-11,1,0,0,95,1,0,5,4
0,2,7024347,846010,2024-09-05,2034-06-14,3,0,10,89,0,0,2,1
1,2,8766122,6191487,2020-06-20,2034-06-13,1,0,8,86,0,1,4,3
0,2,3558657,3266122,2023-02-22,2025-09-12,0,0,7,78,0,0,5,4
5,6,6550337,3301184,2023-04-06,2026-08-10,0,0,2,71,0,0,5,4
5,4,2987540,526445,2023-09-06,2033-08-13,0,0,9,99,0,0,5,4
5,2,3656334,618586,2024-10-02,2025-08-31,2,0,2,58,0,0,5,4
1,2,1530009,984437,2021-11-19,2027-11-20,2,0,0,85,1,0,2,0
5,0,7672903,6284598,2020-08-25,2032-04-14,1,0,8,72,0,1,5,4
2,3,9930726,6102747,2021-01-18,2030-11-06,0,0,8,61,0,0,1,1
0,1,1426778,773684,2020-04-15,2026-01-21,2,0,3,57,0,0,5,4
5,0,4848624,2266987,2021-04-02,2033-01-11,1,0,0,65,0,0,3,3
0,6,6621296,1515528,2024-09-05,2031-09-22,3,0,5,92,0,0,4,3
5,1,5289054,2798362,2023-02-23,2033-03-28,1,0,8,84,0,0,5,4
3,1,4073548,2645631,2024-06-06,2027-09-09,3,0,7,93,1,1,5,4
1,3,5258496,4867184,2023-06-30,2030-01-09,3,0,6,57,0,0,5,4
4,7,6756582,3355223,2021-11-19,2026-10-15,0,0,2,96,0,1,5,4
4,3,4873243,774655,2020-12-22,2032-06-08,1,1,5,88,0,0,4,2
0,5,7673744,7369395,2020-12-12,2031-12-14,3,0,1,84,0,0,5,4
3,5,6494125,6438449,2022-07-13,2030-01-26,1,0,7,83,0,0,5,4
0,5,538310,265250,2022-09-21,2027-08-15,0,0,2,87,0,0,5,4
1,0,5919805,4383435,2021-09-28,2027-01-16,1,0,10,78,0,0,5,4
0,5,1791455,521620,2023-06-09,2029-08-08,3,0,8,69,0,1,5,4
5,4,8545167,33456,2020-07-04,2034-01-15,0,0,10,83,0,0,5,4
5,5,3139224,47677,2022-10-28,2025-07-01,2,0,5,83,0,0,1,2
2,2,6120914,5714344,2023-09-11,2025-04-16,1,0,0,67,0,0,5,4
1,2,7310653,1181192,2023-01-04,2028-05-13,2,0,3,78,1,0,2,3
0,4,2383590,265556,2025-01-24,2029-03-11,1,0,1,72,0,0,5,4
1,3,9939008,1307374,2020-05-11,2033-02-15,1,0,2,84,0,0,4,3
4,7,9405798,6522183,2024-06-29,2026-03-20,3,0,8,60,0,0,0,2
4,6,3998258,3123226,2022-04-02,2031-11-08,3,0,4,88,0,0,1,1
5,0,6187229,510918,2020-12-20,2030-08-04,2,0,2,53,0,0,5,4
0,7,734677,597553,2022-08-12,2030-07-27,1,0,3,82,1,0,5,4
5,1,9769126,9525264,2021-08-29,2033-05-07,1,0,7,75,0,0,5,4
0,6,1386853,239738,2021-06-27,2030-10-11,0,0,2,65,0,1,5,4
4,6,9850167,1619100,2024-12-10,2026-11-13,0,0,0,80,0,0,5,4
5,4,2360477,928534,2021-09-05,2028-01-27,3,0,10,85,0,0,4,3
5,5,654635,646685,2020-04-20,2033-10-15,1,0,6,80,1,0,5,4
2,3,3950135,3570343,2021-06-23,2028-06-15,3,0,10,88,0,0,5,4
2,6,8275485,2165362,2022-09-13,2026-04-03,1,0,1,86,0,1,5,4
1,3,3255431,3244622,2021-06-01,2033-06-01,0,0,0,64,0,0,5,4
2,2,365594,166650,2021-05-03,2027-04-20,0,0,2,86,0,0,5,4
3,3,4298688,942746,2020-11-20,2029-09-06,0,0,1,89,0,0,5,4
0,4,685519,149747,2020-08-07,2034-02-10,0,0,6,69,0,0,5,4
5,3,9161597,8808427,2022-06-22,2033-08-10,3,0,3,71,0,0,5,4
5,0,6980515,3826267,2023-01-06,2030-03-17,2,0,4,54,0,0,5,4
3,6,1384638,1071299,2022-08-17,2030-05-19,1,1,1,86,0,0,5,4
3,1,5996908,4853849,2020-12-08,2030-05-24,1,0,8,54,0,0,5,4
2,0,8939437,4469961,2022-09-16,2031-10-21,3,0,8,94,0,0,5,4
0,7,8234228,3181369,2022-12-31,2027-03-26,2,0,1,57,0,0,5,4
3,2,962871,373357,2022-07-24,2025-06-25,0,0,5,80,0,0,3,0
2,2,6012465,5491523,2022-02-06,2033-04-17,0,0,10,70,0,0,5,4
0,2,6070185,5889026,2022-02-28,2032-11-19,0,0,7,82,0,0,0,2
0,5,115985,30550,2021-03-07,2033-04-26,2,0,0,88,0,0,5,4
2,7,3489381,483166,2024-04-11,2034-10-14,2,0,2,60,0,0,5,4
4,5,6041579,5803764,2024-05-21,2026-09-13,0,0,0,90,0,1,3,0
3,4,2975622,87375,2022-05-01,2026-01-29,0,0,6,50,0,0,5,4
1,3,5073086,1732446,2021-12-10,2034-02-23,2,0,8,62,0,1,5,4
0,5,8111093,5861296,2021-04-27,2031-12-15,3,0,10,53,0,0,0,0
2,1,9319249,5714370,2022-07-12,2034-03-22,3,0,8,72,0,0,5,4
4,4,4307622,1597690,2021-04-28,2026-12-15,3,1,1,50,0,0,5,4
1,1,8082118,342625,2023-05-28,2034-10-12,2,0,6,66,0,0,5,4
0,6,403072,104388,2021-05-31,2033-03-23,1,0,2,66,0,0,3,3
0,4,7552668,3120838,2020-09-04,2027-01-15,2,0,8,99,0,0,5,4
0,7,1743688,1595712,2023-10-30,2033-08-17,0,0,1,65,0,0,2,2
2,1,6523199,5308267,2022-05-24,2032-06-25,3,0,3,70,0,0,5,4
1,5,9152366,7523499,2021-07-07,2027-10-27,2,0,5,89,0,0,5,4
1,1,2709297,110485,2022-05-15,2034-07-14,1,0,10,100,0,0,5,4
1,4,2851552,1742172,2020-04-14,2032-01-13,2,0,8,90,0,0,2,2
4,0,3221622,2038142,2021-11-07,2028-04-16,3,0,2,70,0,0,5,4
1,4,698231,602704,2020-07-20,2029-01-14,2,0,8,55,0,0,5,4
2,4,7124695,3192845,2020-07-10,2032-12-28,0,0,0,91,0,0,5,4
1,3,3694161,3427560,2021-03-22,2026-03-07,0,0,1,94,0,1,5,4
3,3,9355331,4734791,2024-04-29,2033-08-01,3,0,0,67,0,0,5,4
3,0,9907148,6482129,2022-09-02,2032-08-01,2,0,10,80,1,0,3,2
5,1,3420225,231775,2024-08-30,2028-01-25,1,0,1,62,0,0,5,4
5,0,9543966,8666998,2021-09-13,2030-06-20,2,0,8,98,1,0,5,4
2,3,5641035,4876523,2024-03-18,2034-03-13,3,0,0,67,0,0,5,4
5,3,2284229,13920,2024-02-28,2026-07-07,0,0,10,64,0,0,2,1
2,4,1613073,380966,2021-01-18,2026-01-03,3,0,5,59,0,0,1,3
1,3,2704400,1744411,2021-01-18,2030-02-05,2,0,6,53,0,0,5,4
0,2,3122289,3114147,2021-03-23,2026-04-26,2,0,3,64,0,0,4,1
4,0,3774076,138825,2021-10-21,2034-12-07,1,0,4,57,0,1,5,4
0,7,7189828,7056317,2022-05-28,2033-11-03,1,0,9,99,0,0,5,4
3,7,2871396,1955977,2021-07-12,2025-08-01,2,0,4,76,0,1,3,2
3,0,779869,252694,2024-05-15,2028-11-19,1,0,8,51,0,0,5,4
0,1,9930524,5491543,2020-12-31,2028-08-12,3,0,5,75,0,0,5,4
2,5,1253459,806789,2020-06-10,2028-07-09,2,0,1,73,0,0,3,2
3,5,5474418,4117730,2024-04-30,2025-04-11,2,0,6,88,0,0,5,4
1,2,7816376,2627444,2025-03-19,2025-08-29,3,0,4,50,1,0,4,2
3,7,1668338,622592,2023-03-26,2030-07-14,1,0,10,84,0,0,5,4
3,4,3782732,2441425,2022-06-22,2026-06-18,3,1,5,68,0,0,4,3
3,5,1345512,309171,2021-08-21,2030-03-10,3,0,10,50,0,0,2,0
0,5,5628700,3975178,2021-01-12,2027-10-06,1,0,9,58,0,0,0,2
1,4,5410473,5381661,2023-12-30,2033-10-12,0,0,9,74,1,0,2,3
0,1,1135255,288571,2025-03-10,2029-02-24,2,0,3,62,0,0,5,4
4,5,958832,255546,2020-08-24,2026-03-10,3,0,0,88,0,1,5,4
4,4,810725,429063,2025-02-01,2030-11-20,2,1,10,56,0,0,5,4
3,6,4867674,4772439,2024-06-23,2035-03-08,3,0,1,72,0,0,5,4
5,4,643053,367421,2022-05-27,2029-04-23,3,0,3,96,0,0,5,4
0,6,5793655,2211483,2020-08-14,2031-08-02,2,0,2,100,1,0,5,4
1,1,3185145,1271111,2023-09-20,2030-11-28,2,0,7,97,0,0,5,4
0,4,9438771,689358,2024-06-22,2025-12-06,0,0,6,93,0,1,5,4
1,7,4541061,2787558,2022-10-11,2026-09-18,0,0,1,91,0,1,5,4
1,2,6755482,3849020,2022-04-19,2029-11-29,2,1,8,52,0,0,5,4
3,1,3388201,2355453,2022-12-03,2031-01-12,1,0,7,98,0,0,4,1
1,1,294275,83914,2024-10-14,2032-09-20,1,0,2,80,0,0,2,0
4,4,9432105,2860986,2021-09-09,2031-05-21,0,0,4,73,0,0,5,4
4,2,5936197,167268,2022-03-23,2031-03-30,2,0,3,66,0,1,1,1
5,3,9281075,6147421,2023-03-25,2033-06-21,0,0,2,95,0,0,5,4
0,7,4530662,3825997,2021-09-26,2030-03-17,3,0,4,72,0,0,5,4
2,2,446843,198120,2024-10-12,2030-11-11,1,0,4,52,0,0,5,4
0,7,7653015,7616422,2023-02-09,2032-03-17,1,1,8,100,0,1,5,4
4,2,5208259,4859674,2022-08-12,2026-01-27,0,0,1,97,0,0,5,4
1,3,3732889,3050456,2021-09-13,2033-06-28,3,0,6,100,0,0,5,4
3,4,4338117,861484,2023-08-11,2027-02-03,1,1,7,88,0,0,5,4
0,6,6332101,4477159,2022-07-30,2031-07-18,3,0,6,94,0,0,5,4
1,2,303475,186644,2022-08-14,2025-07-07,2,1,5,80,0,0,5,4
2,4,1824936,1796131,2021-10-29,2026-06-29,0,0,5,60,0,0,5,4
0,5,1636959,1121903,2022-02-01,2034-05-11,1,0,6,96,0,0,5,4
4,1,7592398,2227199,2020-09-04,2028-07-26,0,0,6,57,0,0,5,4
3,2,6080583,5132363,2025-03-03,2029-02-28,2,0,6,54,0,0,5,4
1,7,7834307,723738,2024-04-22,2028-12-09,0,0,4,77,0,0,5,4
5,2,5675858,2672753,2023-05-02,2034-02-19,2,1,10,80,0,0,5,4
2,7,5220011,929581,2023-04-04,2034-12-28,3,0,7,60,0,0,5,4
4,1,7086116,5931271,2023-07-03,2027-07-17,3,1,1,84,0,0,5,4
0,5,9107645,4459883,2021-11-10,2028-10-28,3,0,9,70,0,0,5,4
0,6,4801242,2742012,2024-04-19,2032-03-22,3,0,9,55,0,0,5,4
4,4,5739503,4175796,2022-07-01,2025-12-20,3,0,8,91,0,0,3,2
3,3,2242919,2176623,2020-08-09,2029-06-27,1,0,4,65,0,0,5,4
1,4,3141866,807262,2023-01-11,2027-03-29,1,0,6,71,0,0,5,4
3,4,2129387,2083071,2021-03-31,2025-09-04,0,0,4,99,0,0,5,4
3,0,1314288,408405,2020-11-01,2027-09-09,2,0,2,97,0,0,3,0
0,4,9556363,7103581,2022-05-29,2030-08-14,3,1,3,59,0,0,3,3
0,3,4797868,2115037,2023-08-24,2031-07-18,1,0,3,80,0,0,5,4
2,2,5527213,563661,2024-09-17,2031-05-15,3,0,8,85,0,1,5,4
2,1,1264007,379265,2022-12-31,2026-11-10,1,0,5,52,0,0,0,0
4,6,269859,70830,2021-05-06,2032-02-07,3,1,7,96,0,0,1,0
1,0,9768166,2482944,2021-11-02,2032-05-31,2,0,7,64,0,0,2,2
0,6,4591418,974071,2023-10-11,2034-07-02,3,0,5,97,0,0,5,4
2,4,9286922,6120636,2024-04-12,2028-10-11,2,0,5,91,0,0,5,4
5,4,7696238,369883,2022-03-07,2029-03-17,1,0,10,56,0,0,5,4
4,0,9393613,4624879,2022-05-16,2025-10-08,2,0,1,82,0,0,5,4
4,6,8749761,7921942,2021-07-04,2034-11-05,3,0,6,93,0,0,3,1
3,3,9212187,537251,2020-10-09,2028-09-16,1,0,5,54,0,0,5,4
4,6,2297290,1276938,2022-03-03,2026-11-06,1,0,1,80,0,0,5,4
1,1,1568650,277870,2021-03-21,2028-09-01,3,1,6,77,0,0,5,4
0,5,5643422,2593183,2022-10-23,2029-07-19,0,0,5,78,1,0,5,4
2,1,9866653,8426067,2025-03-03,2034-02-07,2,0,9,62,0,0,0,2
4,0,1466149,781297,2024-10-08,2031-01-25,0,1,2,77,0,1,1,0
2,2,2301765,188971,2023-12-09,2025-06-09,1,0,8,83,0,0,5,4
5,1,8186183,752964,2024-11-11,2034-05-31,0,0,1,70,0,0,3,3
5,0,3781363,2636042,2024-12-19,2032-02-15,1,1,5,66,0,0,5,4
1,0,1919185,1021235,2023-11-16,2032-09-28,1,0,0,83,0,0,1,2
0,2,9013881,7381016,2022-04-07,2030-06-04,1,0,7,62,0,1,5,4
2,3,1049395,356884,2023-02-09,2033-09-17,1,0,2,65,0,0,5,4
5,5,3078546,2808258,2022-01-04,2033-09-12,1,0,0,69,0,0,5,4
4,7,7656943,4611318,2020-08-22,2032-09-24,1,0,1,67,0,0,5,4
3,5,8202040,2447773,2020-04-04,2032-03-19,2,1,1,71,0,1,5,4
5,4,5968324,5162506,2022-10-28,2031-05-03,2,0,8,95,0,0,5,4
4,5,3150733,1686061,2022-03-13,2029-04-05,2,0,4,56,0,0,1,3
5,1,9497630,1651518,2020-09-20,2026-06-12,0,0,6,69,1,1,5,4
4,3,6133416,5361335,2024-06-23,2034-07-09,3,0,9,66,0,0,4,2
5,0,4747416,2478575,2021-05-05,2025-10-07,2,0,3,91,0,0,5,4
4,5,3648835,220617,2022-12-29,2032-06-20,0,1,0,88,0,0,0,3
0,6,5472492,632655,2022-12-23,2034-05-17,2,0,1,59,0,0,5,4
0,4,4970528,1225464,2024-05-31,2030-03-09,2,0,3,75,0,0,5,4
0,1,9383022,1929785,2024-07-11,2031-08-31,2,0,4,79,0,0,5,4
4,3,3458653,3447917,2025-01-31,2027-05-27,3,0,2,98,0,0,5,4
1,3,173309,69344,2020-10-21,2035-03-19,0,0,1,68,0,0,2,3
0,6,9711827,2347490,2022-07-12,2033-03-04,0,0,7,50,0,1,5,4
0,3,1279812,96936,2024-10-27,2026-11-20,0,0,8,81,0,0,5,4
4,3,2736720,321828,2023-11-01,2034-07-29,2,1,10,58,0,1,5,4
1,3,912228,19531,2025-02-11,2026-12-20,2,1,7,66,0,0,5,4
4,4,9275242,5774904,2020-10-07,2030-05-05,3,1,8,51,0,0,5,4
4,0,8577827,1988042,2021-06-05,2032-02-14,3,0,10,90,0,0,5,4
4,7,4538872,3261778,2022-02-21,2028-11-29,1,0,2,75,0,1,5,4
0,7,2065103,1858632,2022-07-09,2028-04-26,3,0,1,84,0,0,4,0
4,1,5043716,2088719,2022-08-10,2028-04-30,2,0,4,73,0,0,5,4
2,2,9490607,3012802,2023-12-16,2031-04-24,3,0,3,51,0,1,5,4
3,5,8830370,5195692,2023-06-13,2034-05-24,2,0,8,70,0,0,5,4
0,6,8749601,5177736,2021-05-25,2025-11-01,3,0,5,95,0,0,5,4
5,1,1400566,453576,2024-05-11,2030-12-18,2,1,9,57,0,1,3,3
4,0,6430485,525939,2023-06-15,2026-01-25,3,0,0,71,0,1,4,3
2,4,3820832,1414060,2021-02-20,2035-02-06,3,0,0,89,0,0,5,4
2,1,4621359,2602067,2022-07-07,2034-02-10,1,0,5,51,0,1,0,2
1,5,5206955,4360554,2020-05-06,2033-04-20,3,0,1,65,0,0,5,4
0,3,863260,190324,2023-12-29,2032-10-31,2,0,4,51,0,0,0,3
1,4,6627943,1077180,2022-05-07,2031-10-11,1,1,6,76,0,0,5,4
4,1,531630,436015,2024-04-07,2028-03-27,3,0,4,57,0,0,3,0
4,7,1855851,505099,2021-09-17,2030-05-14,3,0,2,97,0,0,5,4
4,0,5500794,1702317,2020-11-11,2026-04-11,2,0,2,78,0,0,5,4
3,5,1448839,1379348,2024-09-06,2033-02-27,0,1,1,52,0,0,5,4
